kegg_id	pathway_name	gene_id
04668	TNF signaling pathway	csf1
04668	TNF signaling pathway	chuk(1of3)
04668	TNF signaling pathway	chuk(2of3)
04668	TNF signaling pathway	chuk(3of3)
04668	TNF signaling pathway	pik3r3(1of2)
04668	TNF signaling pathway	pik3r3(2of2)
04668	TNF signaling pathway	map3k7
04668	TNF signaling pathway	rela
04668	TNF signaling pathway	birc2
04668	TNF signaling pathway	akt2
04668	TNF signaling pathway	mapk3
04668	TNF signaling pathway	akt1
04668	TNF signaling pathway	casp7(1of2)
04668	TNF signaling pathway	junb(1of2)
04668	TNF signaling pathway	junb(2of2)
04668	TNF signaling pathway	pik3r1(1of2)
04668	TNF signaling pathway	pik3r1(2of2)
04668	TNF signaling pathway	map2k7
04668	TNF signaling pathway	il1b
04668	TNF signaling pathway	cxcl10(1of3)
04668	TNF signaling pathway	cxcl10(2of3)
04668	TNF signaling pathway	cxcl10(3of3)
04668	TNF signaling pathway	map3k8
04668	TNF signaling pathway	socs3
04668	TNF signaling pathway	mapk11
04610	Complement and coagulation cascades	c8a
04610	Complement and coagulation cascades	vtn(1of2)
04610	Complement and coagulation cascades	vtn(2of2)
04610	Complement and coagulation cascades	cfb(1of4)
04610	Complement and coagulation cascades	cfb(2of4)
04610	Complement and coagulation cascades	cfb(3of4)
04610	Complement and coagulation cascades	cfb(4of4)
04610	Complement and coagulation cascades	fgg
04610	Complement and coagulation cascades	f2
04610	Complement and coagulation cascades	cfd
04610	Complement and coagulation cascades	hc
04610	Complement and coagulation cascades	serpina1(1of2)
04610	Complement and coagulation cascades	serpina1(2of2)
04610	Complement and coagulation cascades	c6(1of2)
04610	Complement and coagulation cascades	c6(2of2)
04610	Complement and coagulation cascades	c5ar1(1of2)
04610	Complement and coagulation cascades	cfi
04610	Complement and coagulation cascades	c1r
04610	Complement and coagulation cascades	plg
04610	Complement and coagulation cascades	fga
04610	Complement and coagulation cascades	masp1(1of2)
04610	Complement and coagulation cascades	masp1(2of2)
04610	Complement and coagulation cascades	masp2
04610	Complement and coagulation cascades	bdkrb2(1of4)
04610	Complement and coagulation cascades	bdkrb2(2of4)
04610	Complement and coagulation cascades	bdkrb2(3of4)
04610	Complement and coagulation cascades	bdkrb2(4of4)
04610	Complement and coagulation cascades	vwf
04610	Complement and coagulation cascades	c4b
04610	Complement and coagulation cascades	pros1
04610	Complement and coagulation cascades	c3(1of4)
04610	Complement and coagulation cascades	c3(2of4)
04610	Complement and coagulation cascades	c3(3of4)
04610	Complement and coagulation cascades	c3(4of4)
04610	Complement and coagulation cascades	f10(1of3)
04610	Complement and coagulation cascades	f10(2of3)
04610	Complement and coagulation cascades	fgb
04610	Complement and coagulation cascades	serpinf2
04610	Complement and coagulation cascades	f3(1of2)
04610	Complement and coagulation cascades	f3(2of2)
04610	Complement and coagulation cascades	f13a1(1of2)
04610	Complement and coagulation cascades	f13a1(2of2)
04610	Complement and coagulation cascades	plaur(1of6)
04610	Complement and coagulation cascades	plaur(2of6)
04610	Complement and coagulation cascades	plaur(3of6)
04610	Complement and coagulation cascades	plaur(4of6)
04610	Complement and coagulation cascades	plaur(5of6)
04610	Complement and coagulation cascades	plaur(6of6)
04610	Complement and coagulation cascades	f7(1of2)
04610	Complement and coagulation cascades	f7(2of2)
04610	Complement and coagulation cascades	f11
04610	Complement and coagulation cascades	tfpi
04610	Complement and coagulation cascades	f5
04610	Complement and coagulation cascades	c7(1of2)
04610	Complement and coagulation cascades	c7(2of2)
04610	Complement and coagulation cascades	c1qc(1of2)
04610	Complement and coagulation cascades	c1qc(2of2)
04610	Complement and coagulation cascades	f8
04610	Complement and coagulation cascades	f2rl2(1of3)
04610	Complement and coagulation cascades	f2rl2(2of3)
04610	Complement and coagulation cascades	f2rl2(3of3)
04610	Complement and coagulation cascades	f2rl3
04610	Complement and coagulation cascades	proc
04610	Complement and coagulation cascades	clu
04610	Complement and coagulation cascades	plau
04610	Complement and coagulation cascades	itgb2
04610	Complement and coagulation cascades	a2m
04610	Complement and coagulation cascades	serping1
04610	Complement and coagulation cascades	c1qa
04610	Complement and coagulation cascades	itgax(1of3)
04610	Complement and coagulation cascades	itgax(2of3)
04610	Complement and coagulation cascades	itgax(3of3)
04610	Complement and coagulation cascades	serpind1
04610	Complement and coagulation cascades	cfh(1of5)
04610	Complement and coagulation cascades	cfh(2of5)
04610	Complement and coagulation cascades	cfh(4of5)
04610	Complement and coagulation cascades	cfh(5of5)
04610	Complement and coagulation cascades	c8g
04610	Complement and coagulation cascades	c8b
04610	Complement and coagulation cascades	cd59(2of3)
04610	Complement and coagulation cascades	cd59(3of3)
04610	Complement and coagulation cascades	kng1(1of2)
04610	Complement and coagulation cascades	kng1(2of2)
04610	Complement and coagulation cascades	f2r(1of2)
04610	Complement and coagulation cascades	f2r(2of2)
04610	Complement and coagulation cascades	serpinc1
04610	Complement and coagulation cascades	cd55
04610	Complement and coagulation cascades	cfh(3of5)
04610	Complement and coagulation cascades	f9
04610	Complement and coagulation cascades	f10(3of3)
04610	Complement and coagulation cascades	svep1(3of3)
04610	Complement and coagulation cascades	cpb2
04610	Complement and coagulation cascades	c4bpa(1of2)
04610	Complement and coagulation cascades	c4bpa(2of2)
04610	Complement and coagulation cascades	plat
04610	Complement and coagulation cascades	c9
04610	Complement and coagulation cascades	serpine1
04610	Complement and coagulation cascades	thbd(1of2)
04610	Complement and coagulation cascades	thbd(2of2)
00531	Glycosaminoglycan degradation	hpse2
00531	Glycosaminoglycan degradation	hpse
00531	Glycosaminoglycan degradation	hyal2(1of5)
00531	Glycosaminoglycan degradation	hyal2(3of5)
00531	Glycosaminoglycan degradation	hyal2(4of5)
00531	Glycosaminoglycan degradation	sgsh
00531	Glycosaminoglycan degradation	hyal6
00531	Glycosaminoglycan degradation	hyal4
00531	Glycosaminoglycan degradation	naglu
00531	Glycosaminoglycan degradation	arsb
00531	Glycosaminoglycan degradation	galns
00531	Glycosaminoglycan degradation	gusb
00531	Glycosaminoglycan degradation	idua
00531	Glycosaminoglycan degradation	hexb(1of2)
00531	Glycosaminoglycan degradation	hexb(2of2)
00531	Glycosaminoglycan degradation	ids
00531	Glycosaminoglycan degradation	hyal2(5of5)
00531	Glycosaminoglycan degradation	hyal2(2of5)
00531	Glycosaminoglycan degradation	glb1(1of2)
00531	Glycosaminoglycan degradation	glb1(2of2)
00531	Glycosaminoglycan degradation	hyal5
00531	Glycosaminoglycan degradation	gns(1of2)
00531	Glycosaminoglycan degradation	gns(2of2)
00531	Glycosaminoglycan degradation	hgsnat(1of2)
00531	Glycosaminoglycan degradation	hgsnat(2of2)
00983	Drug metabolism - other enzymes	uck2
00983	Drug metabolism - other enzymes	ugt1a1(1of2)
00983	Drug metabolism - other enzymes	ugt1a1(2of2)
00983	Drug metabolism - other enzymes	tymp
00983	Drug metabolism - other enzymes	xdh
00983	Drug metabolism - other enzymes	gusb
00983	Drug metabolism - other enzymes	upp2
00983	Drug metabolism - other enzymes	nat2(1of2)
00983	Drug metabolism - other enzymes	nat2(2of2)
00983	Drug metabolism - other enzymes	ugt2b4
00983	Drug metabolism - other enzymes	ugt2a3
00983	Drug metabolism - other enzymes	dpys
00983	Drug metabolism - other enzymes	tk1
00983	Drug metabolism - other enzymes	uck1
00983	Drug metabolism - other enzymes	impdh2(2of2)
00983	Drug metabolism - other enzymes	impdh1
00983	Drug metabolism - other enzymes	ugt2a1
00983	Drug metabolism - other enzymes	ugt2a2(1of7)
00983	Drug metabolism - other enzymes	ugt2a2(2of7)
00983	Drug metabolism - other enzymes	ugt2a2(3of7)
00983	Drug metabolism - other enzymes	ugt2a2(4of7)
00983	Drug metabolism - other enzymes	ugt2a2(5of7)
00983	Drug metabolism - other enzymes	ugt2a2(6of7)
00983	Drug metabolism - other enzymes	ugt2a2(7of7)
00983	Drug metabolism - other enzymes	upp1
00983	Drug metabolism - other enzymes	hprt1(1of2)
00983	Drug metabolism - other enzymes	hprt1(2of2)
00983	Drug metabolism - other enzymes	umps
00983	Drug metabolism - other enzymes	itpa
00983	Drug metabolism - other enzymes	cda(1of2)
00983	Drug metabolism - other enzymes	cda(2of2)
00983	Drug metabolism - other enzymes	ces2(1of2)
00983	Drug metabolism - other enzymes	ces2(2of2)
00983	Drug metabolism - other enzymes	impdh2(1of2)
00983	Drug metabolism - other enzymes	upb1
00983	Drug metabolism - other enzymes	ces1
00983	Drug metabolism - other enzymes	tpmt
00983	Drug metabolism - other enzymes	cyp3a4(1of2)
00983	Drug metabolism - other enzymes	cyp3a4(2of2)
00983	Drug metabolism - other enzymes	gmps
00983	Drug metabolism - other enzymes	ugt1a3
00983	Drug metabolism - other enzymes	dpyd
00983	Drug metabolism - other enzymes	uckl1(1of3)
00983	Drug metabolism - other enzymes	uckl1(2of3)
00983	Drug metabolism - other enzymes	uckl1(3of3)
04510	Focal adhesion	rap1a
04510	Focal adhesion	pgf(1of2)
04510	Focal adhesion	mapk1
04510	Focal adhesion	mylpf(1of4)
04510	Focal adhesion	mylpf(2of4)
04510	Focal adhesion	mylpf(3of4)
04510	Focal adhesion	mylpf(4of4)
04510	Focal adhesion	vav3(1of2)
04510	Focal adhesion	vav3(2of2)
04510	Focal adhesion	tnxb(1of2)
04510	Focal adhesion	tnxb(2of2)
04510	Focal adhesion	ccnd1
04510	Focal adhesion	raf1
04510	Focal adhesion	pdgfc
04510	Focal adhesion	ppp1r12c(1of2)
04510	Focal adhesion	ppp1r12c(2of2)
04510	Focal adhesion	crkl
04510	Focal adhesion	itgb3(1of2)
04510	Focal adhesion	itgb3(2of2)
04510	Focal adhesion	lamb1(3of4)
04510	Focal adhesion	reln
04510	Focal adhesion	lamb2
04510	Focal adhesion	pip5k1c(1of2)
04510	Focal adhesion	pip5k1c(2of2)
04510	Focal adhesion	rac3
04510	Focal adhesion	ppp1r12a
04510	Focal adhesion	ppp1r12b(2of2)
04510	Focal adhesion	src(1of2)
04510	Focal adhesion	src(2of2)
04510	Focal adhesion	pik3cb(1of2)
04510	Focal adhesion	pik3cb(2of2)
04510	Focal adhesion	lama3(1of4)
04510	Focal adhesion	lama3(2of4)
04510	Focal adhesion	lama3(3of4)
04510	Focal adhesion	lama3(4of4)
04510	Focal adhesion	bad
04510	Focal adhesion	met(1of2)
04510	Focal adhesion	met(2of2)
04510	Focal adhesion	lamc3
04510	Focal adhesion	itga10
04510	Focal adhesion	lamc1(2of2)
04510	Focal adhesion	chad
04510	Focal adhesion	actb
04510	Focal adhesion	parva
04510	Focal adhesion	flnb
04510	Focal adhesion	vcl(1of2)
04510	Focal adhesion	vcl(2of2)
04510	Focal adhesion	zyx
04510	Focal adhesion	fblim1
04510	Focal adhesion	itga4
04510	Focal adhesion	prkcb(1of2)
04510	Focal adhesion	prkcb(2of2)
04510	Focal adhesion	sos2
04510	Focal adhesion	braf
04510	Focal adhesion	mapk10
04510	Focal adhesion	pdgfd
04510	Focal adhesion	hras(1of2)
04510	Focal adhesion	hras(2of2)
04510	Focal adhesion	cav2(1of3)
04510	Focal adhesion	cav2(2of3)
04510	Focal adhesion	cav2(3of3)
04510	Focal adhesion	itga5(1of2)
04510	Focal adhesion	itga5(2of2)
04510	Focal adhesion	ppp1r12b(1of2)
04510	Focal adhesion	pdgfrb
04510	Focal adhesion	mapk9
04510	Focal adhesion	actn1
04510	Focal adhesion	ptk2(1of2)
04510	Focal adhesion	ptk2(2of2)
04510	Focal adhesion	lama4(1of2)
04510	Focal adhesion	lama4(2of2)
04510	Focal adhesion	bcl2
04510	Focal adhesion	egf
04510	Focal adhesion	tln1
04510	Focal adhesion	prkca(1of3)
04510	Focal adhesion	prkca(2of3)
04510	Focal adhesion	prkca(3of3)
04510	Focal adhesion	col6a2(1of2)
04510	Focal adhesion	col6a2(2of2)
04510	Focal adhesion	itga8(1of2)
04510	Focal adhesion	itga8(2of2)
04510	Focal adhesion	vav1
04510	Focal adhesion	col2a1(1of3)
04510	Focal adhesion	col2a1(2of3)
04510	Focal adhesion	col2a1(3of3)
04510	Focal adhesion	rapgef1(1of2)
04510	Focal adhesion	rapgef1(2of2)
04510	Focal adhesion	tnc(1of5)
04510	Focal adhesion	tnc(2of5)
04510	Focal adhesion	tnc(3of5)
04510	Focal adhesion	tnc(4of5)
04510	Focal adhesion	tnc(5of5)
04510	Focal adhesion	pak2(1of2)
04510	Focal adhesion	pak2(2of2)
04510	Focal adhesion	thbs2(1of2)
04510	Focal adhesion	thbs2(2of2)
04510	Focal adhesion	kdr
04510	Focal adhesion	hgf(1of2)
04510	Focal adhesion	hgf(2of2)
04510	Focal adhesion	pgf(2of2)
04510	Focal adhesion	vegfa
04510	Focal adhesion	vegfb
04510	Focal adhesion	col9a1(1of3)
04510	Focal adhesion	col9a1(3of3)
04510	Focal adhesion	shc2
04510	Focal adhesion	map2k1
04510	Focal adhesion	pdgfb(1of2)
04510	Focal adhesion	pdgfb(2of2)
04510	Focal adhesion	capn2(1of3)
04510	Focal adhesion	capn2(2of3)
04510	Focal adhesion	capn2(3of3)
04510	Focal adhesion	lamb1(1of4)
04510	Focal adhesion	lamb1(2of4)
04510	Focal adhesion	lamb1(4of4)
04510	Focal adhesion	rock1(1of2)
04510	Focal adhesion	rock1(2of2)
04510	Focal adhesion	pik3r3(1of2)
04510	Focal adhesion	pik3r3(2of2)
04510	Focal adhesion	akt2
04510	Focal adhesion	gsk3b
04510	Focal adhesion	birc2
04510	Focal adhesion	col9a3(1of2)
04510	Focal adhesion	itga6(1of3)
04510	Focal adhesion	itga6(2of3)
04510	Focal adhesion	itga6(3of3)
04510	Focal adhesion	lamb3(1of2)
04510	Focal adhesion	lamb3(2of2)
04510	Focal adhesion	xiap
04510	Focal adhesion	birc3
04510	Focal adhesion	parvb
04510	Focal adhesion	pak1
04510	Focal adhesion	itgb5
04510	Focal adhesion	vtn(1of2)
04510	Focal adhesion	vtn(2of2)
04510	Focal adhesion	tnr
04510	Focal adhesion	thbs1(1of2)
04510	Focal adhesion	thbs1(2of2)
04510	Focal adhesion	ppp1cb(1of2)
04510	Focal adhesion	ppp1cb(2of2)
04510	Focal adhesion	itga7
04510	Focal adhesion	pik3ca(1of3)
04510	Focal adhesion	pik3ca(2of3)
04510	Focal adhesion	pik3ca(3of3)
04510	Focal adhesion	ccnd2(1of4)
04510	Focal adhesion	ccnd2(2of4)
04510	Focal adhesion	ccnd2(3of4)
04510	Focal adhesion	ccnd2(4of4)
04510	Focal adhesion	tln2(1of2)
04510	Focal adhesion	tln2(2of2)
04510	Focal adhesion	rac2(1of6)
04510	Focal adhesion	rac2(2of6)
04510	Focal adhesion	rac2(3of6)
04510	Focal adhesion	rac2(4of6)
04510	Focal adhesion	rac2(5of6)
04510	Focal adhesion	rac2(6of6)
04510	Focal adhesion	ppp1ca
04510	Focal adhesion	shc1(1of2)
04510	Focal adhesion	col1a2(1of4)
04510	Focal adhesion	col1a2(3of4)
04510	Focal adhesion	arhgap5
04510	Focal adhesion	myl7
04510	Focal adhesion	flt4
04510	Focal adhesion	rap1b(1of3)
04510	Focal adhesion	rap1b(2of3)
04510	Focal adhesion	rap1b(3of3)
04510	Focal adhesion	ctnnb1(1of2)
04510	Focal adhesion	ctnnb1(2of2)
04510	Focal adhesion	lama2(1of3)
04510	Focal adhesion	lama2(3of3)
04510	Focal adhesion	rhoa(1of5)
04510	Focal adhesion	rhoa(2of5)
04510	Focal adhesion	rhoa(3of5)
04510	Focal adhesion	rhoa(4of5)
04510	Focal adhesion	rhoa(5of5)
04510	Focal adhesion	flt1(1of2)
04510	Focal adhesion	flt1(2of2)
04510	Focal adhesion	vwf
04510	Focal adhesion	pak6(1of2)
04510	Focal adhesion	elk1
04510	Focal adhesion	pak3
04510	Focal adhesion	arhgap35(1of2)
04510	Focal adhesion	arhgap35(2of2)
04510	Focal adhesion	pten(1of2)
04510	Focal adhesion	pten(2of2)
04510	Focal adhesion	col6a1(1of2)
04510	Focal adhesion	col6a1(2of2)
04510	Focal adhesion	col6a3(1of3)
04510	Focal adhesion	col6a3(2of3)
04510	Focal adhesion	col6a3(3of3)
04510	Focal adhesion	itgb1(1of3)
04510	Focal adhesion	itgb1(2of3)
04510	Focal adhesion	itgb1(3of3)
04510	Focal adhesion	erbb2
04510	Focal adhesion	actn4
04510	Focal adhesion	pak4
04510	Focal adhesion	pak6(2of2)
04510	Focal adhesion	myl12a(1of2)
04510	Focal adhesion	myl12a(2of2)
04510	Focal adhesion	col6a4(2of2)
04510	Focal adhesion	col13a1(1of2)
04510	Focal adhesion	jund(1of2)
04510	Focal adhesion	jun(1of2)
04510	Focal adhesion	jun(2of2)
04510	Focal adhesion	sos1
04510	Focal adhesion	diaph3(1of4)
04510	Focal adhesion	pdgfa(1of2)
04510	Focal adhesion	pdgfa(2of2)
04510	Focal adhesion	fyn(1of3)
04510	Focal adhesion	fyn(2of3)
04510	Focal adhesion	fyn(3of3)
04510	Focal adhesion	igf1(1of2)
04510	Focal adhesion	igf1(2of2)
04510	Focal adhesion	lamc2
04510	Focal adhesion	fn1(1of3)
04510	Focal adhesion	fn1(2of3)
04510	Focal adhesion	fn1(3of3)
04510	Focal adhesion	myl9
04510	Focal adhesion	itga1
04510	Focal adhesion	pik3r2
04510	Focal adhesion	crk(1of2)
04510	Focal adhesion	crk(2of2)
04510	Focal adhesion	pxn(1of3)
04510	Focal adhesion	pxn(3of3)
04510	Focal adhesion	cav1
04510	Focal adhesion	dock1
04510	Focal adhesion	bcar1
04510	Focal adhesion	col1a1(1of2)
04510	Focal adhesion	col1a1(2of2)
04510	Focal adhesion	itgb6
04510	Focal adhesion	itga3(1of2)
04510	Focal adhesion	itga3(2of2)
04510	Focal adhesion	pdgfra
04510	Focal adhesion	akt3(1of2)
04510	Focal adhesion	akt3(2of2)
04510	Focal adhesion	ppp1cc(1of2)
04510	Focal adhesion	ppp1cc(2of2)
04510	Focal adhesion	flnc(1of2)
04510	Focal adhesion	flnc(2of2)
04510	Focal adhesion	col4a1(1of5)
04510	Focal adhesion	col4a1(2of5)
04510	Focal adhesion	col4a1(4of5)
04510	Focal adhesion	col9a3(2of2)
04510	Focal adhesion	col4a2
04510	Focal adhesion	col4a6(1of5)
04510	Focal adhesion	col4a6(2of5)
04510	Focal adhesion	col4a6(3of5)
04510	Focal adhesion	col4a6(4of5)
04510	Focal adhesion	col4a6(5of5)
04510	Focal adhesion	mapk8(1of2)
04510	Focal adhesion	mapk8(2of2)
04510	Focal adhesion	pik3cd
04510	Focal adhesion	igf1r(1of2)
04510	Focal adhesion	igf1r(2of2)
04510	Focal adhesion	parvg
04510	Focal adhesion	itga9
04510	Focal adhesion	rac1
04510	Focal adhesion	itgav
04510	Focal adhesion	mylk(1of3)
04510	Focal adhesion	mylk(2of3)
04510	Focal adhesion	mylk(3of3)
04510	Focal adhesion	cd274(1of2)
04510	Focal adhesion	actg1(1of2)
04510	Focal adhesion	actg1(2of2)
04510	Focal adhesion	col6a6(1of2)
04510	Focal adhesion	col6a6(2of2)
04510	Focal adhesion	vegfc(1of2)
04510	Focal adhesion	vegfc(2of2)
04510	Focal adhesion	mylk4(1of2)
04510	Focal adhesion	mylk4(2of2)
04510	Focal adhesion	cdc42(1of4)
04510	Focal adhesion	cdc42(2of4)
04510	Focal adhesion	cdc42(3of4)
04510	Focal adhesion	cdc42(4of4)
04510	Focal adhesion	vav2
04510	Focal adhesion	shc3
04510	Focal adhesion	itgb8
04510	Focal adhesion	egfr(1of2)
04510	Focal adhesion	egfr(2of2)
04510	Focal adhesion	cav3
04510	Focal adhesion	col4a1(3of5)
04510	Focal adhesion	col4a1(5of5)
04510	Focal adhesion	col4a4
04510	Focal adhesion	pdpk1
04510	Focal adhesion	col9a2
04510	Focal adhesion	grb2
04510	Focal adhesion	mapk3
04510	Focal adhesion	itga11(1of3)
04510	Focal adhesion	itga11(2of3)
04510	Focal adhesion	itga11(3of3)
04510	Focal adhesion	ilk(1of2)
04510	Focal adhesion	ilk(2of2)
04510	Focal adhesion	akt1
04510	Focal adhesion	shc1(2of2)
04510	Focal adhesion	rasgrf1(1of4)
04510	Focal adhesion	rasgrf1(2of4)
04510	Focal adhesion	itga2
04510	Focal adhesion	lama5
04510	Focal adhesion	thbs3
04510	Focal adhesion	itgb4
04510	Focal adhesion	pik3r1(1of2)
04510	Focal adhesion	pik3r1(2of2)
04510	Focal adhesion	thbs4(1of3)
04510	Focal adhesion	thbs4(2of3)
04510	Focal adhesion	thbs4(3of3)
04510	Focal adhesion	flna
04510	Focal adhesion	rock2(1of4)
04510	Focal adhesion	rock2(4of4)
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pign
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigf
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	dpm2
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pgap1
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigl
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigu
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigk
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigv
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigx
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigg
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigw
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigm
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigh
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigt
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigo
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigs
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	piga
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	gpaa1
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigp
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigq
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigb
00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	pigc
05142	Chagas disease (American trypanosomiasis)	tgfbr2(1of3)
05142	Chagas disease (American trypanosomiasis)	tgfbr2(2of3)
05142	Chagas disease (American trypanosomiasis)	tgfbr2(3of3)
05142	Chagas disease (American trypanosomiasis)	mapk1
05142	Chagas disease (American trypanosomiasis)	ccl3
05142	Chagas disease (American trypanosomiasis)	pik3ca(1of3)
05142	Chagas disease (American trypanosomiasis)	pik3ca(2of3)
05142	Chagas disease (American trypanosomiasis)	pik3ca(3of3)
05142	Chagas disease (American trypanosomiasis)	adcy1(1of2)
05142	Chagas disease (American trypanosomiasis)	adcy1(2of2)
05142	Chagas disease (American trypanosomiasis)	plcb3
05142	Chagas disease (American trypanosomiasis)	plcb1(1of2)
05142	Chagas disease (American trypanosomiasis)	plcb1(2of2)
05142	Chagas disease (American trypanosomiasis)	tnfrsf1a(2of2)
05142	Chagas disease (American trypanosomiasis)	pik3cb(1of2)
05142	Chagas disease (American trypanosomiasis)	pik3cb(2of2)
05142	Chagas disease (American trypanosomiasis)	lta(2of2)
05142	Chagas disease (American trypanosomiasis)	irak1
05142	Chagas disease (American trypanosomiasis)	mapk14(1of2)
05142	Chagas disease (American trypanosomiasis)	mapk14(2of2)
05142	Chagas disease (American trypanosomiasis)	gna14(1of3)
05142	Chagas disease (American trypanosomiasis)	gna14(2of3)
05142	Chagas disease (American trypanosomiasis)	gna14(3of3)
05142	Chagas disease (American trypanosomiasis)	casp8(1of3)
05142	Chagas disease (American trypanosomiasis)	casp8(2of3)
05142	Chagas disease (American trypanosomiasis)	casp8(3of3)
05142	Chagas disease (American trypanosomiasis)	fos(1of4)
