kegg_id	gene_id
05016	ndufv3
05016	ndufa3
05016	ndufa11
05016	ap2m1
05016	ndufs3
05016	cycs(1of2)
05016	cycs(2of2)
05016	creb1(1of5)
05016	creb1(2of5)
05016	creb1(3of5)
05016	creb1(4of5)
05016	creb1(5of5)
05016	dnali1(1of2)
05016	dnali1(2of2)
05016	sp1
05016	clta
05016	cltb
05016	ndufs8
05016	polr2e
05016	ndufc2
05016	ndufb9
05016	polr2l
05016	polr2i
05016	ndufa1
05016	ap2a2(1of2)
05016	ap2a2(2of2)
05016	ndufa5
05016	grin1(1of2)
05016	grin1(2of2)
05016	ndufa10
05016	cyc1
05016	cox7b
05016	dlg4(1of2)
05016	dlg4(2of2)
05414	tpm1(1of3)
05414	lmna(1of2)
05414	lmna(2of2)
05414	itgb5
05414	cacnb4(1of2)
05414	cacnb4(2of2)
05414	cacng7(1of2)
05414	cacng7(2of2)
05414	mylpf(1of4)
05414	mylpf(2of4)
05414	mybpc3
05414	cacna2d3(1of4)
05414	cacna2d3(2of4)
05414	cacna2d3(3of4)
05414	cacna2d3(4of4)
05414	pln
05414	adcy2(1of4)
05414	adcy2(2of4)
05414	adcy2(3of4)
05414	adcy2(4of4)
05414	cacna2d2(1of2)
05414	cacna2d2(2of2)
05414	sgcb
05414	itga7
05414	adcy1(1of2)
05414	adcy1(2of2)
05414	itgb3(1of2)
05414	itgb3(2of2)
05414	myh6(2of2)
05414	sgcd
05414	tpm3(1of4)
05414	tpm3(2of4)
05414	tpm3(3of4)
05414	tpm3(4of4)
05414	actc1(1of5)
05414	actc1(2of5)
05414	actc1(3of5)
05414	actc1(4of5)
05414	actc1(5of5)
05414	ttn(1of4)
05414	ttn(2of4)
05414	ttn(3of4)
05414	ttn(4of4)
05414	myh7(1of3)
05414	myh7(2of3)
05414	myh7(3of3)
05414	myh6(1of2)
05414	lta(2of2)
05414	lama2(1of3)
05414	lama2(3of3)
05414	itga10
05414	adrb1(1of2)
05414	adrb1(2of2)
05414	cacnb3(1of2)
05414	cacnb3(2of2)
05414	actb
05414	adcy6(1of2)
05414	adcy6(2of2)
05414	des(2of4)
05414	des(4of4)
05414	itga4
05414	itgb1(1of3)
05414	itgb1(2of3)
05414	itgb1(3of3)
05414	cacng6(1of2)
05414	cacng6(2of2)
05414	adcy9(1of2)
05414	adcy9(2of2)
05414	adcy5
05414	igf1(1of2)
05414	igf1(2of2)
05414	emd
05414	itga1
05414	tpm1(2of3)
05414	tpm1(3of3)
05414	cacng3(1of2)
05414	cacng3(2of2)
05414	prkaca(1of3)
05414	prkaca(2of3)
05414	prkaca(3of3)
05414	sgcg
05414	cacng8(1of2)
05414	itgb6
05414	itga5(1of2)
05414	itga5(2of2)
05414	itga3(1of2)
05414	itga3(2of2)
05414	scn11a
05414	cacna1f
05414	cacnb2(1of2)
05414	cacnb2(2of2)
05414	cacna1c
05414	tnnt2(1of4)
05414	tnnt2(4of4)
05414	cacna2d1(1of2)
05414	cacna2d1(2of2)
05414	itga8(1of2)
05414	itga8(2of2)
05414	cacna2d4(1of2)
05414	cacna2d4(2of2)
05414	cacna1s
05414	tgfb1
05414	itga9
05414	itgav
05414	slc8a1(1of4)
05414	slc8a1(2of4)
05414	slc8a1(3of4)
05414	slc8a1(4of4)
05414	actg1(1of2)
05414	actg1(2of2)
05414	dmd(1of3)
05414	dmd(2of3)
05414	dmd(3of3)
05414	ryr2(1of7)
05414	ryr2(2of7)
05414	ryr2(3of7)
05414	ryr2(4of7)
05414	ryr2(5of7)
05414	ryr2(6of7)
05414	ryr2(7of7)
05414	tgfb3(1of2)
05414	tgfb3(2of2)
05414	dag1(1of2)
05414	dag1(2of2)
05414	adcy3(1of3)
05414	adcy3(2of3)
05414	adcy3(3of3)
05414	itgb8
05414	atp2a2(1of4)
05414	atp2a2(2of4)
05414	atp2a2(3of4)
05414	atp2a2(4of4)
05414	adcy8(1of3)
05414	adcy8(2of3)
05414	adcy8(3of3)
05414	tnnc1(1of2)
05414	tnnc1(2of2)
05414	cacng8(2of2)
05414	cacng2(1of2)
05414	cacng2(2of2)
05414	itga11(1of3)
05414	itga11(2of3)
05414	itga11(3of3)
05414	itga2
05414	itga6(1of3)
05414	itga6(2of3)
05414	itga6(3of3)
05414	cacnb1
05414	cacng4(1of2)
05414	cacng4(2of2)
05414	gnas(1of2)
05414	gnas(2of2)
05414	tgfb2
05414	itgb4
05414	cacng5(1of2)
05414	cacng5(2of2)
05414	cacng1(1of2)
05414	cacng1(2of2)
05414	cacna1d(1of5)
05414	cacna1d(2of5)
05414	cacna1d(3of5)
05414	cacna1d(4of5)
05414	cacna1d(5of5)
05414	prkacb
03320	pck1(1of2)
03320	ehhadh
03320	lpl(1of2)
03320	lpl(2of2)
03320	slc27a2(1of3)
03320	slc27a2(2of3)
03320	slc27a2(3of3)
03320	slc27a4
03320	fabp6(1of4)
03320	fabp6(2of4)
03320	fabp6(3of4)
03320	fabp6(4of4)
03320	sorbs1
03320	acadl
03320	acsl1
03320	cpt1a(1of4)
03320	cpt1a(2of4)
03320	cpt1a(3of4)
03320	cpt1a(4of4)
03320	scp2(1of2)
03320	scp2(2of2)
03320	acsl5
03320	scd5(1of2)
03320	scd5(2of2)
03320	fabp3(2of2)
03320	cpt2
03320	cyp8b1
03320	acox1
03320	acadm
03320	slc27a6
03320	pparg
03320	cd36
03320	acox3
03320	dbi
03320	rxrg
03320	ppard
03320	scd(1of2)
03320	scd(2of2)
03320	fabp2(1of2)
03320	fabp2(2of2)
03320	fabp1
03320	acsl3(1of2)
03320	acsl3(2of2)
03320	gk(1of2)
03320	gk(2of2)
03320	plin2(1of3)
03320	plin2(2of3)
03320	plin2(3of3)
03320	apoa1
03320	slc27a1(1of2)
03320	slc27a1(2of2)
03320	rxra(1of3)
03320	rxra(2of3)
03320	rxra(3of3)
03320	acsbg2
03320	acsbg1
03320	acsl6(1of2)
03320	acsl6(2of2)
03320	cyp7a1
03320	cyp27a1(1of4)
03320	cyp27a1(2of4)
03320	cyp27a1(4of4)
03320	pck1(2of2)
03320	ppara(1of2)
03320	ppara(2of2)
03320	pdpk1
03320	angptl4(1of2)
03320	angptl4(2of2)
03320	acsl4
03320	fabp7(1of2)
03320	fabp7(2of2)
03320	ilk(1of2)
03320	ilk(2of2)
03320	acaa1
03320	fads2(1of4)
03320	fads2(2of4)
03320	fads2(3of4)
03320	fads2(4of4)
03320	pltp
03320	me1
04611	rap1a
04611	mapk1
04611	ppp1cb(1of2)
04611	ppp1cb(2of2)
04611	adcy2(1of4)
04611	adcy2(2of4)
04611	adcy2(3of4)
04611	adcy2(4of4)
04611	pik3ca(1of3)
04611	pik3ca(2of3)
04611	pik3ca(3of3)
04611	lcp2(2of2)
04611	gp9
04611	adcy1(1of2)
04611	adcy1(2of2)
04611	itgb3(1of2)
04611	itgb3(2of2)
04611	plcb3
04611	plcb1(1of2)
04611	plcb1(2of2)
04611	fgg
04611	tln2(1of2)
04611	tln2(2of2)
04611	ppp1ca
04611	p2ry1(1of4)
04611	p2ry1(2of4)
04611	p2ry1(3of4)
04611	lpar4(1of2)
04611	gucy1a3
04611	ppp1r12a
04611	ppp1r12b(2of2)
04611	src(1of2)
04611	src(2of2)
04611	col1a2(1of4)
04611	col1a2(3of4)
04611	pik3cb(1of2)
04611	pik3cb(2of2)
04611	gna13(1of2)
04611	gna13(2of2)
04611	mapk14(1of2)
04611	mapk14(2of2)
04611	rap1b(1of3)
04611	rap1b(2of3)
04611	rap1b(3of3)
04611	fga
04611	gp5
04611	rhoa(1of5)
04611	rhoa(2of5)
04611	rhoa(3of5)
04611	rhoa(4of5)
04611	rhoa(5of5)
04611	snap23
04611	itpr1(1of2)
04611	itpr1(2of2)
04611	vamp8
04611	stim1(1of2)
04611	stim1(2of2)
04611	vwf
04611	pla2g4a
04611	actb
04611	adcy6(1of2)
04611	adcy6(2of2)
04611	arhgef12(1of2)
04611	arhgef12(2of2)
04611	arhgap35(1of2)
04611	arhgap35(2of2)
04611	fgb
04611	mapk13
04611	itgb1(1of3)
04611	itgb1(2of3)
04611	itgb1(3of3)
04611	prkci
04611	adcy9(1of2)
04611	adcy9(2of2)
04611	adcy5
04611	fermt3
04611	myl12a(1of2)
04611	myl12a(2of2)
04611	fyn(1of3)
04611	fyn(2of3)
04611	fyn(3of3)
04611	pik3r6
04611	tbxas1(1of3)
04611	tbxas1(2of3)
04611	tbxas1(3of3)
04611	pik3r2
04611	prkcz
04611	prkg2(1of3)
04611	prkg2(2of3)
04611	prkg2(3of3)
04611	pla2g4c
04611	ptgir
04611	prkaca(1of3)
04611	prkaca(2of3)
04611	prkaca(3of3)
04611	col1a1(1of2)
04611	col1a1(2of2)
04611	akt3(1of2)
04611	akt3(2of2)
04611	gnaq(1of4)
04611	gnaq(2of4)
04611	gnaq(3of4)
04611	gnaq(4of4)
04611	p2ry12(1of4)
04611	p2ry12(2of4)
04611	p2ry12(3of4)
04611	p2ry12(4of4)
04611	ppp1cc(1of2)
04611	ppp1cc(2of2)
04611	prkg1(1of3)
04611	prkg1(2of3)
04611	prkg1(3of3)
04611	rasgrp2
04611	orai1(1of2)
04611	orai1(2of2)
04611	tln1
04611	plcg2
04611	gp1bb
04611	pik3cd
04611	itpr3
04611	apbb1ip(1of2)
04611	apbb1ip(2of2)
04611	mylk(1of3)
04611	mylk(2of3)
04611	mylk(3of3)
04611	cd274(1of2)
04611	f2r(1of2)
04611	f2r(2of2)
04611	arhgef1
04611	actg1(1of2)
04611	actg1(2of2)
04611	rasgrp1(1of2)
04611	rasgrp1(2of2)
04611	ptgs1(1of2)
04611	ptgs1(2of2)
04611	gnai1(1of3)
04611	gnai1(2of3)
04611	gnai1(3of3)
04611	gucy1a2
04611	mylk4(1of2)
04611	mylk4(2of2)
04611	syk
04611	mapk12(1of3)
04611	mapk12(2of3)
04611	mapk12(3of3)
04611	adcy3(1of3)
04611	adcy3(2of3)
04611	adcy3(3of3)
04611	gnai2(1of2)
04611	gnai2(2of2)
04611	pik3cg(1of2)
04611	pik3cg(2of2)
04611	gucy1b3
04611	adcy8(1of3)
04611	adcy8(2of3)
04611	adcy8(3of3)
04611	plcb4
04611	rock1(1of2)
04611	rock1(2of2)
04611	pik3r3(1of2)
04611	pik3r3(2of2)
04611	tbxa2r
04611	mapk3
04611	plcb2
04611	akt2
04611	pik3r5(1of2)
04611	pik3r5(2of2)
04611	akt1
04611	itga2
04611	gp1ba(1of2)
04611	gp1ba(2of2)
04611	btk
04611	p2rx1
04611	gnas(1of2)
04611	gnas(2of2)
04611	pik3r1(1of2)
04611	pik3r1(2of2)
04611	itpr2
04611	lyn
04611	rock2(1of4)
04611	rock2(4of4)
04611	mapk11
04611	prkacb
04744	calml4
04744	rho(1of6)
04744	rho(3of6)
04744	rho(4of6)
04744	rho(6of6)
04744	guca1b(1of3)
04744	guca1b(2of3)
04744	guca1b(3of3)
04744	rgs9(1of2)
04744	rgs9(2of2)
04744	gnb1(1of2)
04744	gnb1(2of2)
04744	grk5(1of3)
04744	grk5(3of3)
04744	cnga1(1of2)
04744	cnga1(2of2)
04744	guca1a(2of3)
04744	pde6b
04744	guca1a(1of3)
04744	guca1a(3of3)
04744	cngb1(1of3)
04744	cngb1(2of3)
04744	cngb1(3of3)
04744	gnao1(3of3)
04744	gnat2
04744	gnat1
04744	grk1(1of3)
04744	grk1(2of3)
04744	grk1(3of3)
04744	rcvrn(1of3)
04744	rcvrn(2of3)
04744	rcvrn(3of3)
04744	gucy2f(1of4)
04744	gucy2f(2of4)
04744	gucy2f(3of4)
04744	gucy2f(4of4)
04744	pde6g(2of3)
04744	pde6a
04744	gngt2
04744	gngt1
04744	calm3(1of4)
04744	calm3(2of4)
04744	calm3(3of4)
04744	calm3(4of4)
00430	ggt5(1of3)
00430	ggt5(2of3)
00430	ggt5(3of3)
00430	gadl1(1of2)
00430	gadl1(2of2)
00430	baat
00430	gad2
00430	csad
00430	ado(1of2)
00430	ado(2of2)
00430	gad1(1of2)
00430	gad1(2of2)
00430	ggt1(1of3)
00430	ggt1(2of3)
00430	ggt1(3of3)
00430	cdo1
00430	ggt7(1of2)
00430	ggt7(2of2)
04550	bmpr2(1of2)
04550	bmpr2(2of2)
04550	rest(1of3)
04550	rest(2of3)
04550	rest(3of3)
04550	mapk1
04550	raf1
04550	wnt9b
04550	wnt5b
04550	fgf2
04550	pik3cb(1of2)
04550	pik3cb(2of2)
04550	tbx3
04550	esrrb(1of2)
04550	esrrb(2of2)
04550	smad4(1of3)
04550	smad4(2of3)
04550	smad4(3of3)
04550	pcgf1
04550	il6st(2of7)
04550	il6st(3of7)
04550	il6st(4of7)
04550	il6st(5of7)
04550	il6st(6of7)
04550	il6st(7of7)
04550	wnt16
04550	hoxb1(1of3)
04550	hoxb1(2of3)
04550	wnt7b(1of2)
04550	wnt7b(2of2)
04550	lifr(1of3)
04550	lifr(2of3)
04550	lifr(3of3)
04550	fzd2(2of2)
04550	hras(1of2)
04550	hras(2of2)
04550	wnt9a
04550	wnt1
04550	wnt8a(1of2)
04550	wnt8a(2of2)
04550	wnt3
04550	smad3(1of2)
04550	smad3(2of2)
04550	smad5
04550	axin2(1of2)
04550	axin2(2of2)
04550	dvl1
04550	wnt2b(1of2)
04550	wnt2b(2of2)
04550	fzd4
04550	zic3
04550	wnt3a
04550	fgfr1(1of2)
04550	fgfr1(2of2)
04550	fzd5
04550	dlx5
04550	wnt11
04550	onecut1
04550	id1
04550	kat6a
04550	mapk12(1of3)
04550	mapk12(2of3)
04550	mapk12(3of3)
04550	bmi1
04550	acvr1b
04550	acvr1c
04550	inhbb(1of3)
04550	inhbb(2of3)
04550	inhbb(3of3)
04550	map2k1
04550	myc(1of2)
04550	myc(2of2)
04550	map2k2
04550	id2(1of2)
04550	id2(2of2)
04550	pik3r3(1of2)
04550	pik3r3(2of2)
04550	smarcad1
04550	gsk3b
04550	akt2
04550	fzd7(1of2)
04550	fzd7(2of2)
04550	fzd2(1of2)
04550	hnf1a
04550	isl1
04550	lhx5
04550	hand1
04550	pcgf6
04550	sox2(1of3)
04550	sox2(2of3)
04550	sox2(3of3)
04550	pcgf5
04550	mapk11
04550	bmpr1a
04550	klf4
04550	hesx1
04550	pik3ca(1of3)
04550	pik3ca(2of3)
04550	pik3ca(3of3)
04550	apc
04550	fzd9
04550	bmp7(1of5)
04550	bmp4(1of2)
04550	bmp4(2of2)
04550	jak1
04550	kras
04550	smad9
04550	mapk14(1of2)
04550	mapk14(2of2)
04550	wnt7a(1of2)
04550	wnt7a(2of2)
04550	dvl3(1of2)
04550	dvl3(2of2)
04550	ctnnb1(1of2)
04550	ctnnb1(2of2)
04550	stat3(1of2)
04550	stat3(2of2)
04550	nodal(1of3)
04550	nodal(2of3)
04550	nodal(3of3)
04550	pcgf3
04550	apc2
04550	fzd3(1of4)
04550	fzd3(2of4)
04550	fzd3(3of4)
04550	fzd3(4of4)
04550	lif
04550	wnt2
04550	skil
04550	wnt8b
04550	smad1
04550	neurog1
04550	mapk13
04550	igf1(1of2)
04550	igf1(2of2)
04550	setdb1(1of4)
04550	setdb1(2of4)
04550	setdb1(3of4)
04550	setdb1(4of4)
04550	otx1(1of2)
04550	otx1(2of2)
04550	pik3r2
04550	fzd10
04550	wnt10a
04550	akt3(1of2)
04550	akt3(2of2)
04550	pcgf2
04550	smad2(1of2)
04550	smad2(2of2)
04550	fzd6
04550	wnt10b
04550	fgfr2(1of2)
04550	fgfr2(2of2)
04550	pik3cd
04550	bmpr1b(1of2)
04550	bmpr1b(2of2)
04550	igf1r(1of2)
04550	igf1r(2of2)
04550	dvl2
04550	fgfr3
04550	jak2(1of3)
04550	jak2(2of3)
04550	jak2(3of3)
04550	acvr2a
04550	acvr1(1of3)
04550	acvr1(2of3)
04550	acvr1(3of3)
04550	zfhx3(1of2)
04550	zfhx3(2of2)
04550	fzd8(1of2)
04550	fzd8(2of2)
04550	inhba(1of2)
04550	inhba(2of2)
04550	wnt4(1of2)
04550	wnt4(2of2)
04550	acvr2b(1of2)
04550	acvr2b(2of2)
04550	grb2
04550	myf5
04550	jarid2
04550	rif1
04550	mapk3
04550	tcf3(1of2)
04550	tcf3(2of2)
04550	lefty1
04550	akt1
04550	pax6(1of4)
04550	pax6(2of4)
04550	pax6(3of4)
04550	pax6(4of4)
04550	wnt6
04550	meis1
04550	fzd1
04550	pik3r1(1of2)
04550	pik3r1(2of2)
04550	axin1(1of2)
04550	axin1(2of2)
04550	id4
04550	wnt5a
04721	cplx3
04721	atp6v0b
04721	cacna1a(1of3)
04721	cacna1a(2of3)
04721	cacna1a(3of3)
04721	cacna1b(1of5)
04721	cacna1b(2of5)
04721	cacna1b(3of5)
04721	cacna1b(4of5)
04721	cacna1b(5of5)
04721	atp6v1c1(1of3)
04721	atp6v1c1(2of3)
04721	atp6v1c1(3of3)
04721	ap2b1
04721	vamp2
04721	vamp5
04721	atp6v1a(1of2)
04721	atp6v1a(2of2)
04721	stx1b
04721	unc13a(1of2)
04721	unc13a(2of2)
04721	ap2s1(1of2)
04721	ap2s1(2of2)
04721	slc18a2
04721	atp6v1h
04721	slc32a1(1of3)
04721	slc32a1(2of3)
04721	slc32a1(3of3)
04721	atp6v0a2(1of3)
04721	atp6v0a2(2of3)
04721	atp6v0a2(3of3)
04721	atp6v1g1
04721	atp6v1f
04721	atp6v0d1
04721	cplx2
04721	cplx4(1of2)
04721	cplx4(2of2)
04721	slc18a1
04721	slc17a6(1of2)
04721	slc17a6(2of2)
04721	atp6v0c(1of3)
04721	atp6v0c(2of3)
04721	atp6v0c(3of3)
04721	stxbp1(1of3)
04721	stxbp1(2of3)
04721	stxbp1(3of3)
04721	atp6v1d
04721	ap2a1
04721	napa
04721	slc17a7(1of2)
04721	slc17a7(2of2)
04721	unc13c
04721	atp6v0a1(1of2)
04721	atp6v0a1(2of2)
04721	atp6v1e1(1of2)
04721	atp6v1e1(2of2)
04721	slc17a8
04721	ap2m1
04721	rims1(1of2)
04721	rims1(2of2)
04721	rims2(3of4)
04721	rims2(4of4)
04721	cltc(1of3)
04721	cltc(2of3)
04721	cltc(3of3)
04721	cplx1(1of2)
04721	cplx1(2of2)
04721	dnm2(1of2)
04721	dnm2(2of2)
04721	atp6v1b2(1of3)
04721	atp6v1b2(2of3)
04721	atp6v1b2(3of3)
04721	stx2(1of2)
04721	stx2(2of2)
04721	dnm1(1of3)
04721	dnm1(2of3)
04721	dnm1(3of3)
04721	stx1a
04721	nsf(1of2)
04721	nsf(2of2)
04721	clta
04721	cltb
04721	dnm3
04721	slc18a3(1of2)
04721	slc18a3(2of2)
04721	rab3a(1of2)
04721	rab3a(2of2)
04721	atp6v0e1(1of2)
04721	atp6v0e1(2of2)
04721	syt1(1of6)
04721	syt1(2of6)
04721	syt1(3of6)
04721	syt1(4of6)
04721	syt1(5of6)
04721	syt1(6of6)
04721	ap2a2(1of2)
04721	ap2a2(2of2)
04721	unc13b(1of3)
04721	unc13b(2of3)
04721	unc13b(3of3)
04721	stx3(1of2)
04721	stx3(2of2)
04721	snap25(1of3)
04721	snap25(2of3)
04721	snap25(3of3)
04722	calml4
04722	rap1a
04722	mapk1
04722	rps6ka3(2of2)
04722	raf1
04722	pik3ca(1of3)
04722	pik3ca(2of3)
04722	pik3ca(3of3)
04722	crkl
04722	prkcd(1of2)
04722	prkcd(2of2)
04722	camk2b(2of2)
04722	shc1(1of2)
04722	atf4(1of2)
04722	atf4(2of2)
04722	camk2a
04722	map3k5(1of2)
04722	map3k5(2of2)
04722	rps6ka3(1of2)
04722	kras
04722	pik3cb(1of2)
04722	pik3cb(2of2)
04722	ntf3(1of2)
04722	ntf3(2of2)
04722	ptpn11(1of2)
04722	ptpn11(2of2)
04722	irak1
04722	sh2b2
04722	mapk14(1of2)
04722	mapk14(2of2)
04722	psen1
04722	rap1b(1of3)
04722	rap1b(2of3)
04722	rap1b(3of3)
04722	bad
04722	sort1(1of3)
04722	sort1(2of3)
04722	sort1(3of3)
04722	rhoa(1of5)
04722	rhoa(2of5)
04722	rhoa(3of5)
04722	rhoa(4of5)
04722	rhoa(5of5)
04722	frs2(1of2)
04722	frs2(2of2)
04722	sh2b1
04722	ngf(1of2)
04722	ngf(2of2)
04722	irs1(1of3)
04722	irs1(2of3)
04722	irs1(3of3)
04722	bax(1of4)
04722	bax(2of4)
04722	bax(3of4)
04722	bax(4of4)
04722	plcg1(1of2)
04722	plcg1(2of2)
04722	faslg(1of3)
04722	faslg(2of3)
04722	faslg(3of3)
04722	mapk13
04722	camk4
04722	irak4
04722	sos2
04722	braf
04722	jund(1of2)
04722	jun(1of2)
04722	jun(2of2)
04722	sos1
04722	foxo3(1of4)
04722	foxo3(2of4)
04722	foxo3(3of4)
04722	foxo3(4of4)
04722	mapk10
04722	ripk2
04722	hras(1of2)
04722	hras(2of2)
04722	nfkbie
04722	mapkapk2
04722	ngfr(1of2)
04722	ngfr(2of2)
04722	pik3r2
04722	crk(1of2)
04722	crk(2of2)
04722	nfkbia(1of2)
04722	nfkbia(2of2)
04722	ntrk3(1of2)
04722	ntrk3(2of2)
04722	camk2g
04722	camk2b(1of2)
04722	tp73
04722	akt3(1of2)
04722	akt3(2of2)
04722	mapk9
04722	rps6ka2
04722	map2k5
04722	bcl2
04722	prdm4
04722	bdnf
04722	plcg2
04722	camk2d(1of3)
04722	camk2d(2of3)
04722	camk2d(3of3)
04722	mapk8(1of2)
04722	mapk8(2of2)
04722	pik3cd
04722	gab1(1of2)
04722	gab1(2of2)
04722	ntrk1
04722	ntrk2(1of2)
04722	ntrk2(2of2)
04722	rac1
04722	rapgef1(1of2)
04722	rapgef1(2of2)
04722	arhgdia(1of3)
04722	arhgdia(2of3)
04722	arhgdia(3of3)
04722	matk
04722	ikbkb
04722	calm3(1of4)
04722	calm3(2of4)
04722	calm3(3of4)
04722	calm3(4of4)
04722	sh2b3
04722	cdc42(1of4)
04722	cdc42(2of4)
04722	cdc42(3of4)
04722	cdc42(4of4)
04722	map3k3(1of2)
04722	map3k3(2of2)
04722	mapk12(1of3)
04722	mapk12(2of3)
04722	mapk12(3of3)
04722	psen2
04722	shc3
04722	kidins220
04722	nfkb1
04722	shc2
04722	map2k1
04722	pdpk1
04722	rps6ka5
04722	map2k2
04722	grb2
04722	pik3r3(1of2)
04722	pik3r3(2of2)
04722	rela
04722	mapk3
04722	gsk3b
04722	akt2
04722	akt1
04722	shc1(2of2)
04722	ywhae(1of2)
04722	ywhae(2of2)
04722	mapk7
04722	abl1
04722	map2k7
04722	pik3r1(1of2)
04722	pik3r1(2of2)
04722	rps6ka1
04722	traf6
04722	mapk11
05164	mapk1
05164	raf1
05164	crebbp(1of4)
05164	crebbp(2of4)
05164	crebbp(3of4)
05164	crebbp(4of4)
05164	map2k6(1of2)
05164	map2k6(2of2)
05164	pik3cb(1of2)
05164	pik3cb(2of2)
05164	ikbke
05164	lta(2of2)
05164	hspa1b
05164	rsad2
05164	adar(1of2)
05164	adar(2of2)
05164	irf7
05164	tnfrsf10c
05164	actb
05164	cpsf4
05164	tmprss4(1of2)
05164	prkcb(1of2)
05164	prkcb(2of2)
05164	ivns1abp
05164	irak4
05164	prss1(1of10)
05164	prss1(2of10)
05164	prss1(3of10)
05164	prss1(4of10)
05164	prss1(5of10)
05164	prss1(6of10)
05164	prss1(7of10)
05164	prss1(8of10)
05164	prss1(9of10)
05164	prss1(10of10)
05164	mapk10
05164	map2k4(1of2)
05164	map2k4(2of2)
05164	ifna21
05164	tnfsf10(1of3)
05164	tnfsf10(2of3)
05164	tnfsf10(3of3)
05164	nxt2
05164	nfkbia(1of2)
05164	nfkbia(2of2)
05164	hla-dpa1(1of2)
05164	hla-dpa1(2of2)
05164	mapk9
05164	stat1(1of4)
05164	stat1(2of4)
05164	stat1(3of4)
05164	stat1(4of4)
05164	nlrx1(1of2)
05164	nlrx1(2of2)
05164	kpna2(1of3)
05164	kpna2(2of3)
05164	kpna2(3of3)
05164	fas
05164	eif2ak4
05164	casp1
05164	prss3(1of2)
05164	prss3(2of2)
05164	prkca(1of3)
05164	prkca(2of3)
05164	prkca(3of3)
05164	fdps
05164	tyk2
05164	vdac1(1of2)
05164	kpna1
05164	ikbkb
05164	hla-dpb1(1of2)
05164	hla-dpb1(2of2)
05164	ifna13(2of2)
05164	mapk12(1of3)
05164	mapk12(2of3)
05164	mapk12(3of3)
05164	dnajb1(1of2)
05164	dnajb1(2of2)
05164	hnrnpul1
05164	nfkb1
05164	slc25a5(5of5)
05164	tmprss13
05164	map2k1
05164	map2k2
05164	pik3r3(1of2)
05164	pik3r3(2of2)
05164	gsk3b
05164	akt2
05164	rae1
05164	agfg1(1of3)
05164	agfg1(2of3)
05164	agfg1(3of3)
05164	casp9(1of2)
05164	casp9(2of2)
05164	xpo1(1of2)
05164	xpo1(2of2)
05164	map2k7
05164	cxcl10(1of3)
05164	cxcl10(2of3)
05164	cxcl10(3of3)
05164	socs3
05164	mapk11
05164	tlr7
05164	tlr8
05164	atf2
05164	furin(1of2)
05164	furin(2of2)
05164	pik3ca(1of3)
05164	pik3ca(2of3)
05164	pik3ca(3of3)
05164	hspa1l
05164	pabpn1(1of2)
05164	pabpn1(2of2)
05164	hspa8(1of3)
05164	hspa8(2of3)
05164	hspa8(3of3)
05164	jak1
05164	tnfrsf1a(2of2)
05164	mapk14(1of2)
05164	mapk14(2of2)
05164	plg
05164	tlr13(1of5)
05164	tlr13(3of5)
05164	tlr13(4of5)
05164	tlr13(5of5)
05164	tlr3
05164	trim80(2of16)
05164	trim80(6of16)
05164	trim80(8of16)
05164	trim80(10of16)
05164	trim80(16of16)
05164	trim25(1of8)
05164	trim25(2of8)
05164	trim25(3of8)
05164	trim25(4of8)
05164	trim25(5of8)
05164	trim25(6of8)
05164	trim25(7of8)
05164	trim25(8of8)
05164	trim39(27of27)
05164	ddx39b(1of2)
05164	ddx39b(2of2)
05164	eif2ak1
05164	nxf1
05164	faslg(1of3)
05164	faslg(2of3)
05164	faslg(3of3)
05164	mapk13
05164	jund(1of2)
05164	jun(1of2)
05164	jun(2of2)
05164	ifih1
05164	pik3r2
05164	il12a
05164	ciita
05164	mavs
05164	akt3(1of2)
05164	akt3(2of2)
05164	icam1
05164	dnajc3(1of2)
05164	dnajc3(2of2)
05164	pik3cd
05164	mapk8(1of2)
05164	mapk8(2of2)
05164	myd88
05164	eif2s1
05164	actg1(1of2)
05164	actg1(2of2)
05164	jak2(1of3)
05164	jak2(2of3)
05164	jak2(3of3)
05164	nup98
05164	tnfrsf26
05164	ticam1
05164	cycs(1of2)
05164	cycs(2of2)
05164	eif2ak2(1of2)
05164	eif2ak2(2of2)
05164	ppbp
05164	rela
05164	mapk3
05164	akt1
05164	il12b(1of3)
05164	il12b(2of3)
05164	il12b(3of3)
05164	eif2ak3(1of2)
05164	eif2ak3(2of2)
05164	pycard
05164	pik3r1(1of2)
05164	pik3r1(2of2)
05164	il1b
05164	tbk1
05164	il10ra
04650	mapk1
04650	zap70
04650	vav3(1of2)
04650	vav3(2of2)
04650	raf1
04650	sh2d1b
04650	nfatc2(1of2)
04650	nfatc2(2of2)
04650	rac3
04650	pik3cb(1of2)
04650	pik3cb(2of2)
04650	lta(2of2)
04650	ppp3ca(1of5)
04650	ppp3ca(2of5)
04650	ppp3ca(3of5)
04650	ppp3ca(4of5)
04650	tnfrsf10c
04650	casp7(2of2)
04650	casp3(1of2)
04650	casp3(2of2)
04650	prf1(1of4)
04650	prf1(2of4)
04650	prf1(3of4)
04650	prf1(4of4)
04650	ppp3r1
04650	prkcb(1of2)
04650	prkcb(2of2)
04650	lck(1of2)
04650	hla-g
04650	sos2
04650	braf
04650	hras(1of2)
04650	hras(2of2)
04650	ifna21
04650	tnfsf10(1of3)
04650	tnfsf10(2of3)
