Condition,FDR,DE,,,,,,
D6d,0.003130179,0.448906469,,,,,,
D6d,0.002314885,-1.872406089,,,,,,
D6d,0.080246928,-0.672971275,,,,,,
D6d,0.000351161,-0.495568542,,,,,,
D6d,0.050363257,-0.970538009,,,,,,
D6d,0.011266737,-0.394872233,,,,,,
D6d,2.52E-07,-0.631296121,,,,,,
D6d,5.83E-06,-0.74895943,,,,,,
D6d,4.51E-09,-0.804338254,,,,,,
D6d,9.12E-08,-0.645941189,,,,,,
D6d,2.23E-13,-1.598836105,,,,,,
D6d,0.333994019,0.197493827,,,,,,
D6d,0.017630173,0.44106732,,,,,,
D6d,0.148558376,0.579902478,,,,,,
D6d,0.000546191,0.500699866,,,,,,
D6d,0.275787472,-0.166771044,,,,,,
D6d,0.207970559,0.181969184,,,,,,
D6d,7.71E-10,1.241266361,,,,,,
D6d,9.79E-06,1.13993512,,,,,,
D6d,2.65E-05,-0.738736443,,,,,,
D6d,0.438844827,0.14604202,,,,,,
D6d,3.42E-05,1.22643153,,,,,,
D6d,0.002218877,1.268970164,,,,,,
D6d,0.001367659,-0.396963453,,,,,,
D6d,1.41E-07,-1.116417333,,,,,,
D6d,1.99E-05,1.452769954,,,,,,
D6d,2.04E-08,-0.686574539,,,,,,
D6d,0.02269474,-1.750276823,,,,,,
D6d,3.53E-18,1.440137032,,,,,,
D6d,0.003984022,2.035579457,,,,,,
D6d,7.90E-39,-2.642934297,,,,,,
D6d,5.78E-08,-5.763707737,,,,,,
D6d,1.49E-06,-0.923664221,,,,,,
D6d,9.89E-24,1.412172199,,,,,,
D6d,0.001825256,0.39071561,,,,,,
D6d,3.54E-10,1.830666603,,,,,,
D6d,0.604354962,0.073629755,,,,,,
D6d,5.84E-09,-0.970680173,,,,,,
D6d,0.00106056,-0.409731946,,,,,,
D6d,0.378152166,-0.238152473,,,,,,
D6d,1.07E-13,-1.646933775,,,,,,
D6d,0.001239664,-1.53464807,,,,,,
D6d,1.02E-15,-2.115668854,,,,,,
D6d,4.64E-27,1.363810214,,,,,,
D6d,4.75E-05,-0.529939195,,,,,,
D6d,1.11E-20,1.44335233,,,,,,
D6d,7.60E-11,-1.408578343,,,,,,
D6d,7.25E-10,1.136586912,,,,,,
D6d,7.18E-12,0.931116788,,,,,,
D6d,5.74E-23,1.308642042,,,,,,
D6d,0.012617727,0.531176666,,,,,,
D6d,2.73E-05,-3.747224831,,,,,,
D6d,0.527787461,-0.090164,,,,,,
D6d,3.11E-55,2.032843961,,,,,,
D6d,4.78E-26,1.484400008,,,,,,
D6d,7.04E-08,-0.750884378,,,,,,
D6d,0.075662679,0.312848464,,,,,,
D6d,0.003481257,-0.595025519,,,,,,
D6d,0.003114866,-0.757861588,,,,,,
D6d,0.207610412,-0.399825978,,,,,,
D6d,0.004569683,1.458439514,,,,,,
D6d,3.72E-08,-1.883494885,,,,,,
D6d,1.89E-18,-1.201766797,,,,,,
D6d,0.206568078,-0.167423767,,,,,,
D6d,1.90E-15,1.331010105,,,,,,
D6d,6.66E-70,-4.3576559,,,,,,
D6d,2.28E-50,-3.75294553,,,,,,
D6d,0.008056281,0.968701734,,,,,,
D6d,4.15E-07,-5.487868167,,,,,,
D6d,0.090476173,-0.987030176,,,,,,
D6d,0.000131153,1.241661405,,,,,,
D6d,8.40E-17,-2.432641268,,,,,,
D6d,5.26E-14,-1.301168983,,,,,,
D6d,0.000932131,-0.71486214,,,,,,
D6d,0.394727228,0.21257675,,,,,,
D6d,4.42E-05,-0.661862376,,,,,,
D6d,0.00836648,0.470244809,,,,,,
D6d,0.002129643,-0.455303414,,,,,,
D6d,1.43E-54,-3.009682014,,,,,,
D6d,0.000268118,2.230202152,,,,,,
D6d,0.026015994,-0.915655085,,,,,,
D6d,2.31E-18,-3.361931722,,,,,,
D6d,2.22E-38,-1.590948477,,,,,,
D6d,0.000965337,0.568001135,,,,,,
D6d,6.17E-09,-0.795409079,,,,,,
D6d,0.238115815,0.200122178,,,,,,
D6d,2.22E-62,2.195040858,,,,,,
D6d,2.83E-14,-1.693912,,,,,,
D6d,0.445502286,-0.168245153,,,,,,
D6d,0.002864466,1.37564442,,,,,,
D6d,2.39E-32,-7.546551326,,,,,,
D6d,0.000214406,-0.641997794,,,,,,
D6d,7.69E-05,-1.440077476,,,,,,
D6d,0.665517668,0.069064679,,,,,,
D6d,0.000175024,0.802014437,,,,,,
D6d,0.017526662,-0.885111779,,,,,,
D6d,0.978358138,0.012780488,,,,,,
D6d,0.047050213,-0.687270169,,,,,,
D6d,0.277483689,0.216311992,,,,,,
D6d,8.73E-13,1.635694545,,,,,,
D6d,0.004425982,0.461006219,,,,,,
D6d,0.001284586,1.335137905,,,,,,
D6d,6.07E-14,0.952225612,,,,,,
D6d,9.59E-14,-0.894159227,,,,,,
D6d,5.62E-13,1.231131626,,,,,,
D6d,0.037284261,-0.500990731,,,,,,
D6d,6.41E-19,1.168598228,,,,,,
D6d,1.08E-12,-1.297684605,,,,,,
D6d,3.03E-05,0.709172064,,,,,,
D6d,2.73E-13,1.559447726,,,,,,
D6d,2.02E-24,2.62604219,,,,,,
D6d,0.000678345,-1.485289064,,,,,,
D6d,0.192068098,-0.960733225,,,,,,
D6d,1.75E-16,4.25130688,,,,,,
D6d,2.69E-24,-1.23864852,,,,,,
D6d,1.33E-05,-0.553707557,,,,,,
D6d,0.022942455,-0.322934083,,,,,,
D6d,6.52E-23,1.754399695,,,,,,
D6d,1.24E-09,1.359492136,,,,,,
D6d,0.074676673,0.332740969,,,,,,
D6d,0.139789983,-0.201705614,,,,,,
D6d,5.92E-14,-1.993824037,,,,,,
D6d,2.46E-32,-6.858505605,,,,,,
D6d,1.80E-11,1.131018345,,,,,,
D6d,8.01E-11,0.782825453,,,,,,
D6d,6.83E-27,-1.821386481,,,,,,
D6d,3.26E-92,3.056987955,,,,,,
D6d,2.55E-06,0.595235344,,,,,,
D6d,2.18E-05,-0.528554855,,,,,,
D6d,1.84E-05,0.60429979,,,,,,
D6d,0.013809691,-0.687097528,,,,,,
D6d,6.97E-25,1.624892079,,,,,,
D6d,4.16E-08,-0.67181743,,,,,,
D6d,5.01E-33,-1.558791434,,,,,,
D6d,3.29E-12,-1.090158648,,,,,,
D6d,8.19E-05,-0.913950768,,,,,,
D6d,0.003041674,0.665857614,,,,,,
D6d,0.000661438,0.530377502,,,,,,
D6d,8.25E-14,0.895561178,,,,,,
D6d,6.03E-08,-0.654497335,,,,,,
D6d,2.73E-11,1.039339889,,,,,,
D6d,2.97E-17,1.003733349,,,,,,
D6d,9.15E-32,-2.794864267,,,,,,
D6d,7.86E-22,-1.994045527,,,,,,
D6d,3.85E-14,1.037825286,,,,,,
D6d,5.35E-22,1.150153205,,,,,,
D6d,1.75E-07,-0.737468676,,,,,,
D6d,5.61E-11,1.023258605,,,,,,
D6d,6.70E-08,-0.730774934,,,,,,
D6d,0.011913413,0.548998041,,,,,,
D6d,3.15E-06,-0.582385784,,,,,,
D6d,0.095762831,-0.382747018,,,,,,
D6d,7.26E-05,-0.852556822,,,,,,
D6d,4.07E-07,0.863466144,,,,,,
D6d,1.61E-06,-1.172066099,,,,,,
D6d,0.021233138,0.328669011,,,,,,
D6d,0.000175785,1.50787194,,,,,,
D6d,0.731156746,0.084155854,,,,,,
D6d,0.036647246,0.32167902,,,,,,
D6d,0.015999652,-0.359739433,,,,,,
D6d,0.023797534,0.628033163,,,,,,
D6d,1.25E-25,-2.653231055,,,,,,
D6d,5.19E-07,0.965218138,,,,,,
D6d,9.26E-05,-0.766078607,,,,,,
D6d,4.96E-08,-1.946787008,,,,,,
D6d,0.068059966,-0.248936191,,,,,,
D6d,0.004569683,0.542792879,,,,,,
D6d,2.55E-28,1.705070973,,,,,,
D6d,5.04E-21,-1.506160694,,,,,,
D6d,5.42E-09,-1.264670736,,,,,,
D6d,1.57E-10,-1.955668812,,,,,,
D6d,0.000236907,0.451393199,,,,,,
D6d,0.097363585,0.373944691,,,,,,
D6d,0.003848194,0.397119115,,,,,,
D6d,0.073545268,0.452399128,,,,,,
D6d,0.937324849,-0.012907124,,,,,,
D6d,1.54E-20,-1.853766244,,,,,,
D6d,2.30E-12,-0.986618719,,,,,,
D6d,1.28E-13,1.190055529,,,,,,
D6d,3.86E-05,-0.511858797,,,,,,
D6d,2.49E-10,-2.962590869,,,,,,
D6d,1.53E-07,-0.911837163,,,,,,
D6d,9.58E-16,0.976744227,,,,,,
D6d,0.21364127,-2.090625141,,,,,,
D6d,0.000391375,2.091568725,,,,,,
D6d,1.65E-10,-1.517746707,,,,,,
D6d,0.671119216,0.112162293,,,,,,
D6d,5.24E-75,2.488526109,,,,,,
D6d,0.005670864,-0.490995441,,,,,,
D6d,0.171035444,-0.410890069,,,,,,
D6d,0.519535371,-0.249799103,,,,,,
D6d,3.09E-21,2.57002013,,,,,,
D6d,0.094115366,0.549545655,,,,,,
D6d,0.008105164,-1.445967725,,,,,,
D6d,1.74E-14,-1.212638111,,,,,,
D6d,0.015767696,1.618457103,,,,,,
D6d,0.000420338,0.6255729,,,,,,
D6d,0.259347672,0.17017721,,,,,,
D6d,1.60E-10,-1.549254694,,,,,,
D6d,2.43E-07,-1.703687019,,,,,,
D6d,0.822861352,-0.068129,,,,,,
D6d,5.63E-06,1.923768946,,,,,,
D6d,6.62E-30,1.637691871,,,,,,
D6d,6.46E-28,1.693280992,,,,,,
D6d,0.02260223,-1.097883226,,,,,,
D6d,0.000926154,0.475424665,,,,,,
D6d,0.175652118,0.184337877,,,,,,
D6d,0.019021547,0.443358424,,,,,,
D6d,0.043129143,-0.258270753,,,,,,
D6d,0.001215872,1.225874786,,,,,,
D6d,4.83E-05,0.769920994,,,,,,
D6d,3.50E-06,-3.229140852,,,,,,
D6d,0.000186451,-1.141704645,,,,,,
D6d,6.95E-20,-1.374835816,,,,,,
D6d,0.05075995,0.286050577,,,,,,
D6d,0.00684363,-0.516547074,,,,,,
D6d,0.000346063,-0.650935464,,,,,,
D6d,0.011627435,-0.399799492,,,,,,
D6d,0.140902381,0.353210863,,,,,,
D6d,0.097401239,-0.534082351,,,,,,
D6d,1.96E-10,-1.641338996,,,,,,
D6d,0.51501709,0.164075793,,,,,,
D6d,0.602470257,-0.113764738,,,,,,
D6d,4.29E-47,-2.292703983,,,,,,
D6d,7.60E-11,1.886212944,,,,,,
D6d,3.12E-15,-1.631494386,,,,,,
D6d,0.38653138,-0.181933237,,,,,,
D6d,0.508979581,0.175246412,,,,,,
D6d,0.011875783,0.749650762,,,,,,
D6d,0.544296595,0.959724037,,,,,,
D6d,1.52E-09,-1.470357624,,,,,,
D6d,3.20E-18,1.681527559,,,,,,
D6d,3.98E-08,-1.543400344,,,,,,
D6d,0.000803439,-0.868114458,,,,,,
D6d,0.002518475,-0.584344842,,,,,,
D6d,1.78E-07,0.905350948,,,,,,
D6d,0.393730004,0.334380953,,,,,,
D6d,0.014765207,0.495604926,,,,,,
D6d,0.327242919,-0.290291148,,,,,,
D6d,0.150316779,0.230772511,,,,,,
D6d,9.36E-13,-0.856861136,,,,,,
D6d,0.114827408,-0.292465851,,,,,,
D6d,0.097650524,-0.215506001,,,,,,
D6d,2.06E-06,-0.64708048,,,,,,
D6d,1.29E-11,-1.519008997,,,,,,
D6d,2.14E-14,-1.035857131,,,,,,
D6d,2.21E-17,-1.621475404,,,,,,
D6d,2.46E-09,0.777387302,,,,,,
D6d,0.126935137,-0.250645107,,,,,,
D6d,0.836733234,-0.384297491,,,,,,
D6d,0.000898868,-0.447477575,,,,,,
D6d,2.42E-12,0.840116749,,,,,,
D6d,0.960767577,-0.007423803,,,,,,
D6d,0.250007916,-0.252600018,,,,,,
D6d,2.63E-28,-2.51193585,,,,,,
D6d,4.06E-05,-1.600226251,,,,,,
D6d,0.045337297,0.256394873,,,,,,
D6d,1.06E-112,-3.058811357,,,,,,
D6d,1.93E-07,0.863519063,,,,,,
D6d,1.41E-32,-1.583366111,,,,,,
D6d,1.74E-06,1.914164036,,,,,,
D6d,7.44E-23,-3.179381921,,,,,,
D6d,0.123222253,-0.217832911,,,,,,
D6d,0.422654962,-0.110127196,,,,,,
D6d,0.352435638,0.127468287,,,,,,
D6d,0.084123008,0.287293974,,,,,,
D6d,0.015403395,0.310138191,,,,,,
D6d,1.91E-20,1.273633435,,,,,,
D6d,0.01203987,-0.457803629,,,,,,
D6d,4.47E-07,-0.798035319,,,,,,
D6d,1.44E-07,1.013357863,,,,,,
D6d,0.122241404,-0.311550112,,,,,,
D6d,0.700856263,-0.082170733,,,,,,
D6d,0.573532018,0.378252917,,,,,,
D6d,5.39E-23,2.108214517,,,,,,
D6d,0.002745763,-0.886869921,,,,,,
D6d,9.99E-11,-0.906538884,,,,,,
D6d,0.902250556,0.029839647,,,,,,
D6d,0.891174866,-0.026168124,,,,,,
D6d,0.030868473,-0.447286476,,,,,,
D6d,0.033158622,0.673093605,,,,,,
D6d,0.004593615,0.63075724,,,,,,
D6d,9.83E-18,-1.622052792,,,,,,
D6d,0.209143644,-0.217329729,,,,,,
D6d,0.000296651,0.479869548,,,,,,
D6d,0.104510238,0.396961358,,,,,,
D6d,2.61E-08,-1.65478534,,,,,,
D6d,1.38E-40,3.429607137,,,,,,
D6d,0.087964701,-0.606271965,,,,,,
D6d,7.12E-25,-2.3249298,,,,,,
D6d,0.271126488,-0.149271724,,,,,,
D6d,0.000450717,0.435359203,,,,,,
D6d,0.314665683,0.246505207,,,,,,
D6d,8.17E-14,0.89391788,,,,,,
D6d,0.003069302,-0.369167515,,,,,,
D6d,2.30E-67,2.112792773,,,,,,
D6d,0.254461839,-0.165027457,,,,,,
D6d,0.406961591,0.316393711,,,,,,
D6d,8.22E-05,-1.369424411,,,,,,
D6d,0.858982899,0.027877079,,,,,,
D6d,0.055509019,-0.788333323,,,,,,
D6d,1.73E-23,-9.166124045,,,,,,
D6d,0.992716442,-0.004626143,,,,,,
D6d,3.19E-10,-0.995117737,,,,,,
D6d,1.43E-12,-0.855988269,,,,,,
D6d,1.33E-08,-2.174189637,,,,,,
D6d,3.21E-09,-2.040995957,,,,,,
D6d,0.000376103,-0.49649193,,,,,,
D6d,0.780481637,-0.106129369,,,,,,
D6d,8.95E-05,0.876243184,,,,,,
D6d,8.26E-28,1.296886888,,,,,,
D6d,2.18E-11,1.142797032,,,,,,
D6d,0.381029208,-0.436963154,,,,,,
D6d,0.000419881,-1.48607499,,,,,,
D6d,1.22E-06,0.909146065,,,,,,
D6d,0.95074572,0.030867269,,,,,,
D6d,0.852643919,0.063363921,,,,,,
D6d,0.882933227,-0.177184526,,,,,,
D6d,1.63E-28,-1.502963229,,,,,,
D6d,1.28E-20,1.575948593,,,,,,
D6d,0.000217628,-2.685820771,,,,,,
D6d,0.418149108,-1.166947913,,,,,,
D6d,0.004369872,-2.071648779,,,,,,
D6d,8.45E-15,1.754969778,,,,,,
D6d,2.33E-05,0.529435579,,,,,,
D6d,6.02E-17,2.301335527,,,,,,
D6d,1.24E-28,2.736671487,,,,,,
D6d,0.576488082,0.209747771,,,,,,
D6d,0.001168806,-0.646614303,,,,,,
D6d,0.011508617,-0.727425892,,,,,,
D6d,0.000111142,-1.915517157,,,,,,
D6d,1.82E-42,1.647260942,,,,,,
D6d,3.60E-09,1.004215453,,,,,,
D6d,1.05E-33,2.248778335,,,,,,
D6d,0.029623707,0.566303128,,,,,,
D6d,3.73E-08,0.771864282,,,,,,
D6d,1.64E-53,-4.255168617,,,,,,
D6d,0.003984022,-2.183586964,,,,,,
D6d,0.057118067,0.696797454,,,,,,
D6d,0.514788819,0.249016666,,,,,,
D6d,0.064720611,-0.355790322,,,,,,
D6d,1.84E-05,0.610694805,,,,,,
D6d,0.880863599,0.073150976,,,,,,
D6d,0.253898583,-0.307280666,,,,,,
D6d,0.506097146,0.347561008,,,,,,
D6d,0.550020693,0.339091735,,,,,,
D6d,3.10E-12,1.468352981,,,,,,
D6d,0.005245939,0.577721853,,,,,,
D6d,1.40E-14,1.966931823,,,,,,
D6d,0.116906457,0.901096074,,,,,,
D6d,0.801255772,0.120576033,,,,,,
D6d,7.50E-06,-1.77793116,,,,,,
D6d,2.40E-17,1.007625986,,,,,,
D6d,5.13E-14,-1.41121627,,,,,,
D6d,1.48E-18,-2.007884158,,,,,,
D6d,0.004192143,0.392372539,,,,,,
D6d,0.011828406,-0.463336145,,,,,,
D6d,0.000713065,1.618345329,,,,,,
D6d,3.93E-06,1.830983746,,,,,,
D6d,0.085050809,0.457986366,,,,,,
D6d,5.44E-07,-1.657002154,,,,,,
D6d,0.932897674,-0.04696077,,,,,,
D6d,0.001860766,-0.457300361,,,,,,
D6d,0.841041173,-0.060453432,,,,,,
D6d,0.939195715,-0.022157595,,,,,,
D6d,7.95E-08,-0.722962666,,,,,,
D6d,3.41E-33,3.467574335,,,,,,
D6d,0.119723357,-1.148299598,,,,,,
D6d,0.028408416,-1.963626404,,,,,,
D6d,0.020506485,0.53581731,,,,,,
D6d,0.235358429,-0.417621863,,,,,,
D6d,3.81E-19,1.760678078,,,,,,
D6d,9.85E-05,-0.516081053,,,,,,
D6d,0.659345186,0.137324014,,,,,,
D6d,2.07E-22,-1.725404386,,,,,,
D6d,1.95E-06,-1.000969834,,,,,,
D6d,2.43E-08,1.342512275,,,,,,
D6d,0.000724415,-0.452482763,,,,,,
D6d,0.005532034,0.397575539,,,,,,
D6d,0.307070102,-0.376640308,,,,,,
D6d,0.150903459,-0.284182819,,,,,,
D6d,0.000440163,1.063712714,,,,,,
D6d,0.855662404,0.042675331,,,,,,
D6d,0.769108443,0.083460483,,,,,,
D6d,8.05E-13,-1.636575338,,,,,,
D6d,3.20E-20,-3.242930208,,,,,,
D6d,0.022043234,0.340347365,,,,,,
D6d,0.003512452,-0.430753381,,,,,,
D6d,0.003233036,0.530741958,,,,,,
D6d,0.000226985,0.850011148,,,,,,
D6d,0.000546318,-0.588293362,,,,,,
D6d,0.004692359,-0.489573118,,,,,,
D6d,0.17567775,-0.510421397,,,,,,
D6d,1.02E-24,2.081115948,,,,,,
D6d,3.56E-13,-2.593701462,,,,,,
D6d,1.41E-06,0.778440342,,,,,,
D6d,2.52E-11,-4.078746619,,,,,,
D6d,0.777624905,-0.057501115,,,,,,
D6d,4.61E-11,-0.842121328,,,,,,
D6d,0.053706367,0.263469483,,,,,,
D6d,4.57E-39,-2.476128476,,,,,,
D6d,3.86E-54,-3.32866273,,,,,,
D6d,2.76E-42,4.606382497,,,,,,
D6d,7.09E-21,3.105318736,,,,,,
D6d,0.180730772,-0.439763273,,,,,,
D6d,0.214154953,0.682344884,,,,,,
D6d,3.02E-06,0.835505386,,,,,,
D6d,0.840287585,0.065105901,,,,,,
D6d,0.000301325,-0.766786327,,,,,,
D6d,0.1352759,-0.419639335,,,,,,
D6d,9.65E-21,2.004771291,,,,,,
D6d,0.247255676,1.788738597,,,,,,
D6d,0.00072052,-1.235131691,,,,,,
D6d,8.16E-07,0.887207543,,,,,,
D6d,2.02E-06,-0.609638535,,,,,,
D6d,1.20E-12,-2.018577924,,,,,,
D6d,1.23E-06,-3.169428478,,,,,,
D6d,6.00E-13,-1.199573642,,,,,,
D6d,1.39E-22,-1.340479168,,,,,,
D6d,3.94E-05,0.516540786,,,,,,
D6d,7.88E-250,-4.159256595,,,,,,
D6d,0.209297904,-0.181769364,,,,,,
D6d,1.07E-54,-2.217219342,,,,,,
D6d,1.31E-21,-1.335639271,,,,,,
D6d,4.50E-07,1.477960283,,,,,,
D6d,2.24E-76,-2.357444121,,,,,,
D6d,0.000859848,0.471666799,,,,,,
D6d,1.58E-66,-5.088924264,,,,,,
D6d,9.12E-07,-2.295905835,,,,,,
D6d,1.79E-06,-0.77315049,,,,,,
D6d,0.004629331,-0.461807509,,,,,,
D6d,0.943482139,0.010711927,,,,,,
D6d,0.104727706,0.357763911,,,,,,
D6d,0.002751086,-0.531551534,,,,,,
D6d,7.56E-28,1.978441206,,,,,,
D6d,0.003533772,-0.438398303,,,,,,
D6d,0.042434267,0.270173118,,,,,,
D6d,0.320113759,-1.526469293,,,,,,
D6d,5.27E-18,-1.104515405,,,,,,
D6d,8.73E-14,-1.101058044,,,,,,
D6d,0.008675469,-0.645844236,,,,,,
D6d,4.00E-17,-1.238750774,,,,,,
D6d,2.24E-07,0.76460257,,,,,,
D6d,7.92E-10,-1.575319182,,,,,,
D6d,0.930291981,0.037778052,,,,,,
D6d,2.83E-09,1.900903875,,,,,,
D6d,0.580021589,-0.273129593,,,,,,
D6d,0.259437036,-0.687430985,,,,,,
D6d,1.48E-10,1.755074101,,,,,,
D6d,0.255758569,0.170873604,,,,,,
D6d,0.006635965,-1.309183371,,,,,,
D6d,1.24E-06,-0.840447504,,,,,,
D6d,1.95E-39,-3.862497016,,,,,,
D6d,2.38E-07,-1.077169371,,,,,,
D6d,0.005136187,0.362574319,,,,,,
D6d,0.022134731,-0.305081795,,,,,,
D6d,0.001636232,-0.858336305,,,,,,
D6d,1.11E-10,-1.444745178,,,,,,
D6d,3.25E-05,-1.275087242,,,,,,
D6d,0.001222792,1.414248555,,,,,,
D6d,0.002779986,0.728685443,,,,,,
D6d,0.4493402,-0.43164226,,,,,,
D6d,5.64E-05,0.628926112,,,,,,
D6d,0.853635341,-0.036020339,,,,,,
D6d,1.58E-07,-1.766875285,,,,,,
D6d,0.0195759,0.361070841,,,,,,
D6d,1.48E-29,1.446466736,,,,,,
D6d,0.114518329,-0.440174265,,,,,,
D6d,0.001471605,-0.460143472,,,,,,
D6d,7.21E-08,-1.73067436,,,,,,
D6d,0.495746484,0.17742916,,,,,,
D6d,0.000218689,0.516949541,,,,,,
D6d,2.08E-07,1.038671721,,,,,,
D6d,0.002742717,-1.00089823,,,,,,
D6d,1.38E-121,-5.037658798,,,,,,
D6d,0.082558809,-1.263195115,,,,,,
D6d,0.004814996,-0.655497283,,,,,,
D6d,1.58E-06,-0.718441183,,,,,,
D6d,1.78E-08,-1.895621428,,,,,,
D6d,4.91E-07,-1.298009046,,,,,,
D6d,5.11E-05,-0.744541701,,,,,,
D6d,1.24E-05,-0.680627815,,,,,,
D6d,0.272006624,0.276488679,,,,,,
D6d,0.027603006,-0.830002552,,,,,,
D6d,1.54E-18,-3.132796265,,,,,,
D6d,0.232267045,0.33069886,,,,,,
D6d,0.373591351,0.452153429,,,,,,
D6d,6.55E-11,-1.306331791,,,,,,
D6d,8.99E-07,-5.346727539,,,,,,
D6d,0.000282501,-2.083352762,,,,,,
D6d,0.067479971,0.415575943,,,,,,
D6d,0.000454751,-0.911711602,,,,,,
D6d,2.77E-06,-2.667310078,,,,,,
D6d,0.53478291,-0.197792235,,,,,,
D6d,0.015245145,-0.363437878,,,,,,
D6d,0.20609677,-0.279110638,,,,,,
D6d,0.274237778,0.369935458,,,,,,
D6d,8.89E-25,-1.508671244,,,,,,
D6d,0.114382411,-0.374842077,,,,,,
D6d,0.444249492,-0.70499237,,,,,,
D6d,1.25E-06,-1.599071601,,,,,,
D6d,0.004659135,0.638437758,,,,,,
D6d,0.047882514,-0.334836566,,,,,,
D6d,3.78E-27,-2.006796453,,,,,,
D6d,0.01851239,0.509755987,,,,,,
D6d,1.30E-06,0.704591231,,,,,,
D6d,7.63E-09,1.562248933,,,,,,
D6d,1.62E-05,0.921018076,,,,,,
D6d,0.747856388,0.151104611,,,,,,
D6d,1.68E-62,-4.673233501,,,,,,
D6d,0.000401288,-0.856556778,,,,,,
D6d,2.49E-07,-0.705289415,,,,,,
D6d,0.647998082,-0.206555133,,,,,,
D6d,7.05E-05,0.577410242,,,,,,
D6d,2.90E-16,0.998766929,,,,,,
D6d,0.096866155,0.550202664,,,,,,
D6d,1.73E-45,-1.962958557,,,,,,
D6d,0.000132563,2.097413988,,,,,,
D6d,2.31E-06,0.592909493,,,,,,
D6d,0.011711572,0.470672286,,,,,,
D6d,0.014214563,0.31020223,,,,,,
D6d,2.16E-06,0.611501913,,,,,,
D6d,0.097363585,-0.379959549,,,,,,
D6d,0.002645156,0.591757443,,,,,,
D6d,5.56E-08,-0.973481314,,,,,,
D6d,4.46E-64,-3.737839696,,,,,,
D6d,0.827836777,-0.054362195,,,,,,
D6d,0.0001062,0.529156359,,,,,,
D6d,0.552983489,0.194697241,,,,,,
D6d,0.69417756,0.140644744,,,,,,
D6d,7.59E-07,0.943098616,,,,,,
D6d,2.83E-12,-2.570715117,,,,,,
D6d,0.01022255,0.401336782,,,,,,
D6d,0.325626912,-0.163659879,,,,,,
D6d,0.325120935,-0.555596803,,,,,,
D6d,1.03E-14,1.520910035,,,,,,
D6d,0.825172765,-0.066670428,,,,,,
D6d,0.064766739,-1.042580251,,,,,,
D6d,0.80832984,0.037209447,,,,,,
D6d,0.830105377,-0.072207025,,,,,,
D6d,8.64E-08,-0.98125428,,,,,,
D6d,1.66E-10,-1.871209498,,,,,,
D6d,0.386523706,-0.164181662,,,,,,
D6d,0.592036556,-0.084331759,,,,,,
D6d,0.676485011,-0.126567327,,,,,,
D6d,0.88374634,-0.043191956,,,,,,
D6d,0.027938401,-0.901489551,,,,,,
D6d,0.000355567,0.634554796,,,,,,
D6d,0.272265568,0.404589636,,,,,,
D6d,0.714472196,-0.491683151,,,,,,
D6d,0.334720166,0.208749111,,,,,,
D6d,0.005759936,-2.829138332,,,,,,
D6d,3.76E-06,2.347651048,,,,,,
D6d,0.356283418,0.152636098,,,,,,
D6d,6.35E-18,2.60593511,,,,,,
D6d,0.266568149,-0.222576765,,,,,,
D6d,0.19325973,0.886241285,,,,,,
D6d,3.10E-06,-2.712678939,,,,,,
D6d,0.163320838,-1.262747345,,,,,,
D6d,0.405330574,0.406691966,,,,,,
D6d,5.92E-23,4.887104712,,,,,,
D6d,1.32E-11,1.547297533,,,,,,
D6d,0.427103199,0.67300989,,,,,,
D6d,3.44E-36,2.413594886,,,,,,
D6d,0.406961591,0.229718595,,,,,,
D6d,0.831228298,0.184628913,,,,,,
D6d,0.590533683,0.291453841,,,,,,
D6d,2.82E-05,-0.935164862,,,,,,
D6d,0.490019625,-0.203618809,,,,,,
D6d,0.022500476,-0.729913595,,,,,,
D6d,3.90E-10,-1.086438846,,,,,,
D6d,1.75E-05,0.584604205,,,,,,
D6d,3.58E-05,0.778068774,,,,,,
D6d,4.82E-07,0.934329327,,,,,,
D6d,2.40E-09,1.604276521,,,,,,
D6d,3.28E-11,-2.856832652,,,,,,
D6d,0.988742345,-0.004675609,,,,,,
D6d,0.001054019,-1.11372501,,,,,,
D6d,1.51E-11,1.38754775,,,,,,
D6d,0.744084951,-0.084659266,,,,,,
D6d,0.202213472,0.278290741,,,,,,
D6d,0.566136227,-0.156609103,,,,,,
D6d,0.198260719,0.212620485,,,,,,
D6d,1.06E-60,-2.644765065,,,,,,
D6d,0.370881207,0.28179069,,,,,,
D6d,0.467756456,-0.272261249,,,,,,
D6d,0.000195158,0.476992389,,,,,,
D6d,5.73E-15,-0.940267029,,,,,,
D6d,1.79E-22,1.428362355,,,,,,
D6d,9.59E-52,-2.23811531,,,,,,
D6d,0.34965898,0.14246489,,,,,,
D6d,0.525853964,0.225431872,,,,,,
D6d,0.04986543,0.434164504,,,,,,
D6d,2.64E-10,-0.925703582,,,,,,
D6d,0.297736143,-0.177890989,,,,,,
D6d,0.386860001,-0.151725451,,,,,,
D6d,0.519233542,0.318124749,,,,,,
D6d,0.053593889,-0.486391148,,,,,,
D6d,4.29E-11,-3.127549249,,,,,,
D6d,0.133439606,0.554310427,,,,,,
D6d,0.00016377,-0.493439409,,,,,,
D6d,0.023594628,-0.43490576,,,,,,
D6d,0.854896395,-0.044969728,,,,,,
D6d,0.009039658,0.336780215,,,,,,
D6d,0.030120518,0.69582623,,,,,,
D6d,0.029421451,-0.673772082,,,,,,
D6d,0.060234445,-1.211891769,,,,,,
