id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,NonD_Lib21,NonD_Lib22,NonD_Lib23
tlr1(2of2),0.956324932,0.666078452,0.815660866,0.644100879,0.664441226,0.92879644,0.954904396,1.309604962,0.880677303,1.455818731,0.682902572,1.158596192,1.652214258,1.059402663,0.919100325
tlr2(3of3),0.800887914,0.740069905,1.106182373,1.890205007,2.536384006,2.493225717,2.354224323,2.413846348,1.907806697,1.820241351,1.222083233,1.552949087,1.090336638,1.280921483,1.188587706
tlr3,0.292237041,0.378649061,0.63419555,0.869827135,0.809503628,0.924299238,0.317156493,0.115253645,0.459665805,0.053780654,0.103951216,0.086527242,0.341955722,0.439516916,0.410047293
tlr5(1of2),1.071680705,1.257429841,1.768789349,10.09067741,8.835097611,9.217848275,16.27592303,16.42277673,15.09270801,14.44851075,10.68985644,10.04497054,1.203060668,1.203770977,1.391994354
tlr5(2of2),0.234340646,0.130698294,0.361574945,0,0.081488157,0.323611602,0.30620093,0.085344665,0.112437543,0.206497143,0.331582433,0.043017532,0.453109792,0.407431533,0.272411363
tlx3(1of3),0.636402735,0.660080404,0.819101292,0.309348361,0.10387884,0.093223304,0.158369412,0.269397806,0.099375243,0,0,0,0.633813966,1.08098971,1.029898057
tlx3(2of3),0.573996977,0.519930104,0.687630683,0.517142929,1.215080523,0.546873727,0.265109854,0.541426513,0.997914542,0.925456817,0.243639037,0.269167964,1.342559464,1.446977518,1.502520738
tlx3(3of3),0.401319291,0.467624916,0.363460187,1.205988241,1.643031305,1.063800691,0.22664281,0.3850443,0.711473502,0.143322223,1.242289245,0.83135508,0.351626845,0.346810075,0.282736118
tm2d1,26.88530013,29.54587747,40.98696763,37.51621462,35.34741366,37.5300261,40.14146508,40.44027513,40.37954646,43.49639381,44.32341068,39.62431665,26.62921748,30.43445461,35.31573726
tm2d2,14.50789173,16.94414548,16.95745373,13.16490873,13.58734158,13.0005991,16.25178748,13.8342121,15.06373948,14.01199477,15.41348655,12.45485979,20.98259258,21.07230176,20.63350199
tm2d3,10.65799371,12.57535203,11.36548604,25.73399764,21.90961519,19.01942854,27.78231913,27.52182541,27.67090193,21.20930753,20.79086578,19.87356664,10.16780338,9.920075624,11.16720399
tm4sf1,7.442841837,9.409414478,7.940416305,13.41543501,17.11546685,16.16438154,20.47424524,16.77259394,16.97018231,10.26720119,15.79522034,8.72068952,3.774234358,4.232353269,4.281609039
tm4sf4(4of4),0.390563271,0.731974385,0.666729129,0.893939813,0.494661709,0.276482981,0.235183717,0.319873508,0.393629364,0,0,0.126239765,0.749911576,1.189527532,1.332939128
tm4sf5(3of4),2.316342956,2.267222169,3.183402549,0.752872741,1.117577665,1.355648169,0.8309687,1.266240786,1.649308115,0.966312639,0.191184975,0.809998116,2.162326689,1.81122571,1.789862415
tm4sf5(4of4),0.687829789,0.63582937,0.439960709,0.154934787,0.547340068,1.130414147,0.137945042,0.655592094,0.866415059,0.435326038,0.251255361,0.730386789,0.755866042,0.794326697,0.510050653
tm6sf2,0.073420736,0.085660429,0.053159011,0.321557825,0.071993133,0.33894724,0.123424579,0.22392512,0,0.365117267,0.402482223,0.88662549,0.228887728,0.254973329,0.390926222
tm7sf2,5.442768909,4.674869327,4.284363609,0.93782213,0.955405916,0.592920098,0.713807312,1.542519811,0.948582567,1.543570574,1.642725335,1.300073436,4.436344801,4.784840741,4.624185937
tm7sf3,2.463736413,2.34964952,2.299349209,3.566719996,3.197981031,3.865225886,2.952900668,2.837064342,2.913169761,3.917499593,1.827713897,3.216462658,2.68869804,2.515564942,2.485412142
tm9sf1,13.26414647,12.48457873,12.04849994,6.14451253,8.441192082,7.266843746,7.192023397,7.338625706,7.523912989,5.294536162,10.09794846,7.251600402,12.22375417,12.86539856,13.00090046
